y,x1,lnx2,lnx3,ln|x4|,ln|x5|,x6,x7,x2,,x3,x4,x5,x6,x7
3910000,80946,24.4697724438475,22.8657719177339,-21.0717297687392,19.6387106956638,-0.0916,-0.9904,42372798303.07,,8520764618.65,-1416889437.34,338052137.89,-0.0916,-0.9904
2288900,3484,22.3085248098229,21.8833550603695,17.9588911687269,19.3957083812529,0.0221,0.0943,4880555146.27,,3190217905.58,63015492.62,265124048.31,0.0221,0.0943
3126400,847,21.6832519387137,20.774053977051,16.613968216508,18.3304164870991,0.0125,0.0136,2611660175.71,,1052099971.88,16419303.06,91368970.46,0.0125,0.0136
8524500,579,23.6232350276276,22.5236072167335,19.3718562402101,21.8575322545096,0.0889,0.2352,18173585445.03,,6051713044.33,258875093.85,3108892077.56,0.0889,0.2352
2191000,1070,21.8523858111194,21.3441883393983,19.8873666080096,19.7518596860582,0.1937,0.4027,3092933440.81,,1860643698.75,433484504.31,378550364.75,0.1937,0.4027
2416100,1126,23.0626617212008,20.9868436717856,17.4835043843787,20.6665711105703,0.0095,0.0168,10374966988.23,,1301578599.16,39173238.66,944882473.04,0.0095,0.0168
8710900,500,22.9914336698269,22.310338662163,19.1558635987693,21.7620909217766,0.0446,0.2888,9661682770.33,,4889415786.16,208586336.78,2825894876.36,0.0446,0.2888
2134500,2560,23.2960674798245,21.9456880006674,19.9747371492652,20.0403593866538,0.045,0.6901,13102481541,,3395402001,473062063,505146673,0.045,0.6901
11566200,95993,25.4186739566401,25.4221560700255,22.4893104121363,22.4563662682194,0.1138,1.2978,109443465562.15,,109825224396.56,5847677507.73,5658169507.13,0.1138,1.2978
6868000,6369,23.4301918086862,22.885700155564,21.2644298161903,21.6656059940735,0.1518,1.6382,14983146035.2,,8692271683.34,1718005421.47,2565979192.22,0.1518,1.6382
2475000,4469,23.2344666691001,22.6181352296561,19.4952324860543,20.1206191316655,0.0456,0.3098,12319715091.57,,6651679590.05,292867980.24,547361013.97,0.0456,0.3098
2045400,1192,23.1452566162323,20.6065163641798,16.4802755019544,19.653585335725,0.0018,0.0052,11268269638.26,,889808086.4,14364572.67,343118125.73,0.0018,0.0052
3100000,19749,23.6636383973079,23.1698061593267,20.0231787709515,21.0864370148516,0.0553,0.4067,18922894919.73,,11548324048.12,496542069.98,1437881971.8,0.0553,0.4067
1799300,4613,22.036772084229,21.6684440814287,16.8325625363917,19.2855696297369,0.0087,0.0218,3719191281.79,,2573272009.25,20430971.87,237474220.37,0.0087,0.0218
1614900,348,20.6468428410596,19.9619661234376,16.5853103904889,21.4450758958289,0.9598,0.038,926424250.02,,467058989.47,15955439.93,2058155223.24,0.9598,0.038
4564300,125,21.6960173414448,19.0355182323911,-20.4810099058981,19.4377219858704,-0.4199,-0.8001,2645212770.21,,184935603.34,-784855283.01,276500167.82,-0.4199,-0.8001
3762000,636,22.1859895883919,19.710388104797,17.9338936045726,18.4659377553103,0.0154,0.0812,4317703878.92,,363172361.57,61459784.27,104629673.55,0.0154,0.0812
2459000,7262,23.1507209645533,23.0326808704494,20.6945980798146,21.6121870991884,0.1364,0.729,11330011925.59,,10068533177.44,971739264.28,2432504201.33,0.1364,0.729
1740000,2220,21.71281224016,20.5930644360372,-20.8676325351417,-19.4201508198474,-1.8103,-2.7726,2690014013.86,,877918599.51,-1155307680.1,-271684172.7,-1.8103,-2.7726
2195400,6762,22.8987201059817,22.7062143181634,20.2686161418426,20.6013642523689,0.1095,1.1594,8806184590.68,,7264129590.32,634670257.11,885235485.04,0.1095,1.1594
7217700,4144,22.2542745226561,22.0076520950953,19.097936134782,20.0361504630101,0.0734,0.434,4622837461.43,,3612450164.86,196846763.7,503025017.3,0.0734,0.434
8570000,2877,23.3254124511995,20.7231842530585,-20.9720404081048,-19.8598150283151,-0.5422,-0.7108,13492670529.31,,999918419.44,-1282452898.61,-421704347.58,-0.5422,-0.7108
4952300,39499,24.4564405064845,24.6026183402968,21.7691925091436,22.5087905453569,0.1976,2.0885,41811635813.53,,48392870703.11,2846034643.23,5962707809.84,0.1976,2.0885
2408100,3923,23.3206303360728,22.5041656231893,21.1328112544186,21.6039896201781,0.1529,2.3074,13428301059.25,,5935194422.99,1506132967.74,2412645306.84,0.1529,2.3074
3714400,1469,22.5391269735439,21.7971720785279,15.4053031077355,17.5712356906956,0.0019,0.009,6146366760.52,,2926789948.08,4902731.75,42765219.03,0.0019,0.009
751500,1148,20.9838138014855,19.5411487462187,-17.760791698927,-17.071277641836,-0.0497,-0.2783,1297640953.11,,306628889.77,-51690868.49,-25939504.68,-0.0497,-0.2783
2309600,2306,21.9631141130049,21.3052668530918,17.829891720479,19.1148275260442,0.029,0.0735,3455089205.24,,1789615900.58,55389008,200200020.26,0.029,0.0735
7468100,382,22.4311108809191,21.1103793215734,20.6048491020888,20.2141379186293,0.1748,1.1636,5517059637.34,,1472723613.28,888325779.15,601019488.42,0.1748,1.1636
3500000,851,22.8837304627406,21.5800437852906,-19.4783243469944,18.7686811476008,-0.0597,-0.325,8675167428.78,,2355558721.43,-287957756.06,141623282.14,-0.0597,-0.325
6159000,960,21.0338515209044,21.044797103424,19.4857980314643,19.8732959461133,0.3212,0.5389,1364223884.24,,1379238129.27,290117923.62,427427801.25,0.3212,0.5389
41160000,46615,26.6072939728081,25.0876483290305,22.7779107348367,22.8594951001508,0.1614,2.0423,359253452733.35,,78600848306.78,7804066140.19,8467448835.24,0.1614,2.0423
4000000,11359,23.9096741774313,24.2402608404792,21.7913215111179,21.9504025975438,0.1917,1.6629,24201348154.75,,33683058759.75,2909716559.4,3411447747.56,0.1917,1.6629
9312200,8725,24.1281410135846,23.3857623859969,21.0808148570802,21.2472331838002,0.0828,0.452,30110536990.88,,14332025075.4,1429820654.73,1688714091.75,0.0828,0.452
4900000,822,21.4937908490881,20.5891438789782,18.4069725386683,-18.0598590667585,0.0806,0.0935,2160900455,,874483407.88,98638532.43,-69710329.68,0.0806,0.0935
5372600,1566,23.2810167143178,22.7908628001107,21.0352387409512,21.6097991185106,0.1234,0.492,12906755769.84,,7905802338.95,1366117676.21,2426702358.4,0.1234,0.492
6276000,876,22.7309217594128,21.5311776224051,20.108114275958,18.994746739049,0.1046,0.3388,7445843241.13,,2243218770.28,540558961.45,177547145.32,0.1046,0.3388
3900000,10973,23.8208658355442,22.7976526487821,-20.7874434043699,20.058218118406,-0.1741,-0.5539,22144740046.3,,7959664190.44,-1066281718.85,514248987.91,-0.1741,-0.5539
1404000,33,20.9374791172961,18.7683027905617,17.3124890482234,-17.5554920346995,0.0292,0.0077,1238886856.84,,141569708.11,33015544.31,-42097210.38,0.0292,0.0077
4403900,4552,22.3469041134206,21.992897430724,19.4130008835344,20.2282397988059,0.0687,0.3103,5071508340.8,,3559540963.73,269748576.11,609555035.41,0.0687,0.3103
395000,388,19.9394577381407,18.4374245663023,17.3265238361184,-13.8060287069573,0.2503,0.1887,456663675.52,,101688478.58,33482177.36,-990562.96,0.2503,0.1887
1270000,67,20.3206226463013,17.7262346429604,15.6209196803746,-15.6876510360971,0.0127,0.0176,668550601.88,,49935096.14,6082459.41,-6502199.33,0.0127,0.0176
1672100,6570,23.1899170977191,22.6781173561851,20.0345869708837,20.0129676759529,0.0782,0.4866,11782922774.96,,7062870245.49,502239156.15,491497630.19,0.0782,0.4866
4365000,2763,23.3516132189474,21.9143137689706,19.2639178151987,21.034594438722,0.037,0.1765,13850860795.49,,3290527650.55,232387737.1,1365237767.04,0.037,0.1765
7087000,7754,22.9966040339329,22.7835147351245,20.2659324618698,20.3004284406435,0.127,0.5528,9711766552.25,,7847922900.96,632969288.7,655185159.98,0.127,0.5528
4910000,10100,24.153925181195,23.0567762111543,21.9978538989217,21.8619982300948,0.1844,1.6649,30897007799.54,,10314084354.21,3577227510.51,3122807363.21,0.1844,1.6649
1932500,4951,23.6084422622038,22.4085387358828,20.5251492249999,20.2726354835917,0.1092,0.3166,17906726515.69,,5393922727.29,820274193.79,637226347.23,0.1092,0.3166
2770000,7785,21.9478539180941,21.6380018860113,19.7947783787082,20.2282459947818,0.1525,0.5093,3402764131.37,,2496116312.71,395150940.89,609558812.21,0.1525,0.5093
2474600,12461,24.0635132610968,23.1098576357937,20.6123405061974,21.5873038410608,0.0633,0.452,28226109662.7,,10876361873.13,895005575.83,2372722438.5,0.0633,0.452
2541400,7407,22.1253065625118,21.5189707773786,-20.2165700059683,-19.7933089282712,-0.3092,-0.3414,4063483966.9,,2216002596.15,-602482999.28,-394570712.58,-0.3092,-0.3414
2935300,1181,21.4512902664758,20.7908259901679,17.5127175489429,19.1438224127513,0.0418,0.0886,2070985186.43,,1069894615.27,40334492.29,206089770.87,0.0418,0.0886
2280000,2887,23.0297071981464,22.3373342646578,21.3352918326491,21.0048993884174,0.2277,1.0109,10038637131.75,,5023206263.4,1844163884.61,1325292979.33,0.2277,1.0109
10002300,14174,23.7841000449201,23.2033678467433,20.7167445029858,21.3607751556276,0.0984,0.9311,21345356203.29,,11942482605.94,993499883.79,1891763227.33,0.0984,0.9311
1330000,2943,22.5019219827169,22.0020439994565,18.2763745434686,18.8540868652217,0.0415,0.2336,5921892908.06,,3592247899.91,86562265.34,154250253.66,0.0415,0.2336
6340000,5189,24.2689028396202,23.7978329517561,21.1828629100121,21.502451286771,0.0981,0.4788,34661757943.85,,21640512026.45,1583435847.49,2179696070.38,0.0981,0.4788
3277400,11284,22.8636696280189,22.7221151963423,-20.7561102088171,19.8957927182514,-0.8098,-1.1267,8502870318.92,,7380558840.54,-1033389702.22,437152524.4,-0.8098,-1.1267
1860000,1160,21.5288089445367,21.1616691058491,18.9416023011195,18.2588336785857,0.1074,0.36,2237911595.6,,1550229940.91,168357844.88,85057127.64,0.1074,0.36
6788900,2987,24.0626798460151,23.1485933557978,20.7561902190417,21.5489321865379,0.1235,0.7641,28202595397.14,,11305931718.73,1033472387.27,2283401802.36,0.1235,0.7641
3594900,886,22.7719515069761,21.8042490006992,20.5416002201967,20.3279378063868,0.2059,1.0306,7757698227.52,,2947576076.91,833880129.35,673459087.85,0.2059,1.0306
1692000,4123,23.1774761077677,22.4097352660647,20.6521929321464,20.8262793704951,0.1067,0.8829,11637239651.3,,5400380581.37,931393986.56,1108506411,0.1067,0.8829
5840300,3266,22.4577928291713,21.904402514829,20.2975888386418,20.0561967196455,0.1661,0.926,5666246990.95,,3258075481.25,653327333.88,513210535.56,0.1661,0.926
1822900,1060,20.5746036572306,20.0799279857924,-18.1792490698284,-17.4095244534153,-0.1246,-0.1142,861860219.59,,525535334.5,-78550247.21,-36379808,-0.1246,-0.1142
3793800,1922,22.511210283961,22.1476814721396,20.856224315138,21.0360294100106,0.2929,2.2206,5977153474.43,,4155428846.74,1142202571.03,1367198250.32,0.2929,2.2206
1449900,1254,22.7110762814727,20.6867399068831,15.7738343775963,19.2759815602459,0.0018,0.0094,7299533518.42,,964133093.54,7087437.28,235208181.87,0.0018,0.0094
5400000,45598,26.0802067657024,26.2538675144831,-22.4018315984242,-21.2068308436192,-0.0697,-0.5755,212075200000,,252295666000,-5357866000,-1621846000,-0.0697,-0.5755
1902300,2957,21.8943668920746,21.4957106007821,19.3573429931956,19.5215989804114,0.099,0.6029,3225542183.81,,2165052831.8,255145108.24,300692582.56,0.099,0.6029
12762500,6779,23.798094142681,23.2162320917502,22.1097841134629,22.3764166032676,0.2316,11.991,21646165070.03,,12097106052.76,4000895761.87,5223411676.72,0.2316,11.991
7717600,5602,23.1279755923762,22.7210253929776,20.7170818573681,20.5218431447144,0.1481,1.3025,11075215294.54,,7372519863.93,993835101.87,817566779.38,0.1481,1.3025
2291000,2561,22.9516575149254,21.9263454193794,19.2761856858807,20.1801532894808,0.0389,0.3113,9284920921.61,,3330357256.37,235256198.79,580937240.67,0.0389,0.3113
1490300,2202,22.5156832785582,21.2409359278038,-18.1551861137787,18.5458310644418,-0.0226,-0.0349,6003949133.37,,1678113239.98,-76682656.06,113331880.13,-0.0226,-0.0349
10293900,12048,23.2322364777763,23.6462631186327,21.3344568935698,21.4539942981011,0.2546,2.2441,12292270384.71,,18596944289.02,1842624762.74,2076592774,0.2546,2.2441
858700,1646,21.7659919401793,19.8817225275448,18.1443789766807,18.8992887801995,0.0285,0.1381,2836940274.42,,431044774.38,75858398.04,161382645.01,0.0285,0.1381
1400000,1901,23.2087464464339,21.2529388793832,20.0704020543056,20.6842290480292,0.1087,1.2354,12006889493.35,,1698376920.65,520552889.8,961715328.03,0.1087,1.2354
2527300,4720,22.4885887145903,22.1958450270776,19.8451024168098,-18.4457096511113,0.1285,0.4781,5843458775.73,,4360467123.9,415545393.59,-102534475.99,0.1285,0.4781
3026200,8008,23.2400150641823,22.7424188666292,18.7829211853087,-18.6213306428801,0.0342,0.1371,12388259718.69,,7531942899.28,143654430.51,-122219680.45,0.0342,0.1371
1085000,757,22.4087066960926,20.8300857097714,19.7056434023378,19.8458049660114,0.0725,0.3518,5394828767.77,,1112733802.83,361453298.22,415837437.25,0.0725,0.3518
412000,723,22.0478200429437,20.618731645955,17.705101113065,19.7275031489599,0.0156,0.0556,3760508569.11,,900743999.55,48890864.31,369441568.42,0.0156,0.0556
4000000,15906,23.5917370511069,23.378739671726,-19.9683742887211,20.5349483919309,-0.0785,-0.3094,17610075576.16,,14231727949.61,-470061590.98,828351709.37,-0.0785,-0.3094
2498800,3806,22.3871095370673,22.5897859237135,19.910105355266,20.5158162986177,0.2144,0.5724,5279564958.61,,6465756931.23,443454319.88,812654248.63,0.2144,0.5724
6470000,34950,23.6321454705667,22.7792975633452,20.2843441440484,20.6961641166543,0.0742,0.1647,18336243743.68,,7814896549.82,644731264.69,973262235.97,0.0742,0.1647
3111100,3452,22.2237789211476,22.1711321132728,19.0476233537244,20.0973127477928,0.0918,0.3996,4483989144.21,,4254027904.41,187187875.77,534751519.69,0.0918,0.3996
2872800,2129,23.2105734893236,22.5074807833982,18.4453725320546,20.4951275614766,0.0243,0.276,12028846647.65,,5954903194.19,102499915.49,796014182.99,0.0243,0.276
3120000,15449,23.6732009998544,23.5501271496032,20.8439567234503,21.7775011299758,0.0964,1.8017,19104714993.91,,16892357701.77,1128276093.09,2869779774,0.0964,1.8017
8271900,1899,22.7550562385114,21.9081338707332,20.5020816131084,19.8502132807465,0.1613,1.3209,7627730841.82,,3270255229.79,801568998.57,417674626.03,0.1613,1.3209
3120800,13073,23.5583909248189,23.2172836345852,21.1107864696708,21.4591581774507,0.1451,0.4102,17032530730.18,,12109833368.44,1473323351.98,2087343783.11,0.1451,0.4102
2109400,357,20.3570967415891,19.4800974990009,-18.8508968003152,-15.7475560626415,-0.6653,-0.2061,693385543.02,,288468801.88,-153758969.37,-6903617.19,-0.6653,-0.2061
6164300,1660,22.1029370763696,21.2094386996092,18.4241861079789,19.1332290882916,0.0406,0.2394,3973595051.33,,1626081060.62,100351151.5,203918117.88,0.0406,0.2394
5557765.03,11056,22.972098336179,22.7073286177242,17.9882067421648,-20.2763249611392,0.0259,0.137,9476665361.14,,7272228518.21,64890172.32,-639581721.91,0.0259,0.137
2885000,14468,23.0495792127416,22.8158442105926,20.738244708677,20.9034121133826,0.1681,0.6176,10240120384.03,,8105787993.91,1015091617.26,1197392500.62,0.1681,0.6176
1686000,183,19.2001147331031,18.2261646913269,-13.3965583970685,16.6673594633236,-0.0036,-0.0046,218023787.79,,82323296.31,-657735.66,17319774.88,-0.0036,-0.0046
3100000,2049,23.5564923512694,23.1495341084259,20.0944861109492,20.8341098588537,0.1402,0.4837,17000223896.01,,11316572808.24,533242105.63,1117220631.32,0.1402,0.4837
2899500,4923,21.866894322405,21.248892912594,19.4539330039335,18.1830466000352,0.1015,0.2549,3138134407.02,,1691519226.39,281019045.88,78849111.26,0.1015,0.2549
10791800,6522,23.7023057985927,23.41273667627,21.5468988591143,22.1603985543384,0.1969,0.4918,19668924655.65,,14723882559,2278763615.93,4208611222.54,0.1969,0.4918
2100000,10202,23.6615448676824,22.9388962822093,20.1180293409978,19.6025024922227,0.0545,0.1752,18883320717.95,,9167186699.62,545945297.52,326030825.7,0.0545,0.1752
2774700,1956,22.7100072446976,22.3072937656343,19.6195559352685,20.2407447667699,0.0675,0.2985,7291734218.26,,4874550663.87,331638452.59,617225360.23,0.0675,0.2985
2059800,2610,22.8240512394303,21.848865636228,18.1064632160913,18.9658652425738,0.0162,0.0782,8172586162.04,,3082064914.95,73036013.72,172492659.96,0.0162,0.0782
4155800,7817,24.0495461260408,22.6289837381732,18.8052894022564,20.3448619945682,0.0133,0.1147,27834612190.42,,6724233230.56,146903931.26,684953831.42,0.0133,0.1147
1987300,4284,23.3026659347738,23.3923826604965,20.9167164061606,21.3728016209064,0.1504,0.5499,13189223542.04,,14427221782.01,1213429404.3,1914651810.6,0.1504,0.5499
1173400,11202,24.3030650922645,23.7954334742683,21.4002097019949,22.6127426226992,0.1212,0.7498,35866340147.29,,21588648352.76,1967854504.09,6615906238.92,0.1212,0.7498
2703200,1571,21.587891990383,21.3136387102989,18.4624004359976,18.641172747579,0.0545,0.1356,2374118364.06,,1804661200.03,104260218.81,124668995.57,0.0545,0.1356
2524000,15106,24.5300019557454,24.165068479309,21.5736768917369,21.2982572361039,0.1365,0.8723,45003313428.27,,31243227802.04,2340608772.66,1777115242.16,0.1365,0.8723
2030000,2744,22.4570986474794,23.3407971046825,19.4929910701902,18.8328309294543,0.1022,0.4727,5662314950.96,,13701855583.81,292212276.43,151006120.86,0.1022,0.4727
1211800,13336,22.9087934736281,22.2121353667265,19.0739294204226,20.6093295786419,0.0525,0.2116,8895340823.47,,4432082348.81,192177392.06,892314831.73,0.0525,0.2116
1325300,5577,22.1098183890771,21.9292516146343,18.9639179267441,18.3457621157981,0.0842,0.3104,4001032897.38,,3340050002.51,172157089.11,92781898.16,0.0842,0.3104
1769400,11806,23.4941797763244,23.0934371369652,20.4552245759281,21.2747232392407,0.1019,0.3498,15973225900.87,,10699224904.57,764876220.88,1735780906.42,0.1019,0.3498
720000,1032,21.9108398534492,19.8745981891753,-19.517893324753,19.3607316038761,-0.2074,-0.3961,3279116467.69,,427984778.72,-299580381.38,256011162.21,-0.2074,-0.3961
1675600,163,21.486097263343,18.8833592290307,-19.4850439323499,-19.6657508852403,-0.2744,-0.2109,2144339171.58,,158832259.09,-289899228.42,-347317840.4,-0.2744,-0.2109
2252700,1184,21.971551542476,21.3428710374366,18.1760591954433,19.30822685854,0.0561,0.1937,3484364607.62,,1858194282.82,78300081,242916144.78,0.0561,0.1937
1827600,943,22.1249238626114,19.8926568170031,18.2209963234611,-18.973706048914,0.0242,0.0813,4061929169.52,,435783804.46,81898916.85,-173850457.66,0.0242,0.0813
1089700,2799,22.293029305289,22.1099893026303,-20.1621272506018,-18.9860059486193,-0.2061,-0.8258,4805511403.76,,4001716786.57,-570559063.12,-176002005.64,-0.2061,-0.8258
1302400,546,21.2151180773196,19.7710869970944,17.52430246153,-18.6746993932185,0.0349,0.1615,1635342463.76,,385899294.03,40804480.99,-128919584.66,0.0349,0.1615
5180100,5706,23.5773412394023,22.9615649103244,20.1731385818534,21.3132873999079,0.106,0.5305,17358380269.93,,9377367500.65,576876395.25,1804027315.15,0.106,0.5305
1437600,4165,21.5164290051448,21.1869491524908,19.0524802434922,19.3787744244076,0.2073,0.5254,2210377174.58,,1589919387.95,188099238.05,260672248.79,0.2073,0.5254
2399400,3282,22.6943658012479,21.6280452171404,19.5828904626645,20.0956624015233,0.0546,0.1975,7178568316.07,,2471386626.07,319698992.51,533869722.35,0.0546,0.1975
